503, MultiVAE, 0.0, 0.190
503, MultiVAE, 0.2, 0.514
503, MultiVAE, 0.4, 0.686
503, MultiVAE, 0.6, 0.924
503, MultiVAE, 0.8, 0.981
503, MultiVAE, 1.0, 0.990
502, MultiVAE, 0.0, 0.248
502, MultiVAE, 0.2, 0.467
502, MultiVAE, 0.4, 0.686
502, MultiVAE, 0.6, 0.914
502, MultiVAE, 0.8, 0.971
502, MultiVAE, 1.0, 0.990
501, MultiVAE, 0.0, 0.248
501, MultiVAE, 0.2, 0.457
501, MultiVAE, 0.4, 0.752
501, MultiVAE, 0.6, 0.933
501, MultiVAE, 0.8, 0.981
501, MultiVAE, 1.0, 1.000
504, MultiVAE, 0.0, 0.210
504, MultiVAE, 0.2, 0.429
504, MultiVAE, 0.4, 0.781
504, MultiVAE, 0.6, 0.876
504, MultiVAE, 0.8, 0.981
504, MultiVAE, 1.0, 1.000
502, MF, 0.0, 0.248
502, MF, 0.2, 0.457
502, MF, 0.4, 0.705
502, MF, 0.6, 0.895
502, MF, 0.8, 0.962
502, MF, 1.0, 0.981
